Country Name	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011
Sub-Saharan Africa (developing only)	0.546006371	0.557670103	0.563616322	0.576853922	0.618075982	0.669512189	0.666537406	0.675942392	0.676523431	0.713874599	0.767164345	0.860250774	0.883414865	0.914381266	0.944782177	0.892758413	0.913573046	0.895929233	0.885888243	0.97133564	0.977455394	1.014590715	1.040866106	1.027975196	1.072288342	1.068296238	1.052006098	1.006609457	1.041608559	0.963720178	0.881585789	0.874613122	0.850596075	0.849714612	0.835112536	0.836290519	0.839331018	0.833261728	0.806377758	0.796469079	0.825080108	0.80247715	0.786439561	0.800781055	0.867642447	0.817101431	0.837448759	0.846749135	0.86129287	0.83115383	0.811343934	0.82359608
South Sudan																																																				
Sub-Saharan Africa (all income levels)	0.545417281	0.557070758	0.563014715	0.576256823	0.617429016	0.66881625	0.665829449	0.675219544	0.675812512	0.713176167	0.766469302	0.859588301	0.88287587	0.913680551	0.944193476	0.892305663	0.913201013	0.895610218	0.885595554	0.971082123	0.977110565	1.014230984	1.040419828	1.027504239	1.071780777	1.067841074	1.051604176	1.006346871	1.041304322	0.963566468	0.881254463	0.874484583	0.850537001	0.849420753	0.834744307	0.836070797	0.839078422	0.833630814	0.806580968	0.797235592	0.825826795	0.807174253	0.793552453	0.80912898	0.874860296	0.823425372	0.843670429	0.852714768	0.866768843	0.836682768	0.816727796	0.830941119
Small states	0.602429672	0.855798291	1.104109827	0.586410257	1.006008877	1.094477482	1.0826916	1.309891602	1.381787344	1.379869443	1.870961738	2.198338796	2.217125578	2.721701115	2.606797586	2.702848437	2.904237481	3.18731209	3.126273101	3.082713647	3.091045246	2.654616388	2.533980269	2.233623424	2.233892963	2.402277375	2.069874113	2.068955995	1.94181487	2.148484118	2.217743733	2.285572753	2.327341802	2.17151924	2.312037277	2.446899722	2.444960047	2.3698363	2.272515782	2.421062561	2.480749106	2.707982615	2.799775308	2.839285439	2.949929232	2.886057322	3.562786078	3.654504974	3.568231476	3.415442134	3.533690599	3.459790992
Sao Tome and Principe	0.171208466	0.170428667	0.170746093	0.114270579	0.171331122	0.169776379	0.16653799	0.162079736	0.209423187	0.203045404	0.197546161	0.144770954	0.14188248	0.185609799	0.227283997	0.221954556	0.3455807	0.335513976	0.366313336	0.35620386	0.424810169	0.45389749	0.483028006	0.548486813	0.503951075	0.531156754	0.48724422	0.478613514	0.436275945	0.428030133	0.419731455	0.411311475	0.402810403	0.394467476	0.386569682	0.379262336	0.372586873	0.366389978	0.360368601	0.354162642	0.347547461	0.366692142	0.41004997	0.45099312	0.489808458	0.502833897	0.538631022	0.526920482	0.515547541	0.548308572	0.579406601	0.587909256
Suriname	1.492233733	1.438810825	1.616051317	1.69050647	1.873264292	2.398256173	3.214054764	3.805471055	4.036671439	4.148359661	4.335986403	4.605658863	4.700800931	5.724367571	4.389102831	5.571519174	5.530414979	5.261017081	6.624608881	6.338877276	6.539965323	5.591708436	5.148002846	3.764969527	4.229492589	4.30402537	4.669193815	4.584752915	4.791372231	4.637213127	4.436944616	5.050114404	4.986618568	5.003924335	4.936410514	4.893939394	4.696380273	4.639670342	4.612008322	4.525570971	4.424036559	4.695359451	4.645294496	4.609684173	4.69886085	4.852076935	4.939088986	4.897112104	4.84197988	4.829500002	4.621427372	3.649913361
Slovak Republic																																	8.328661591	8.05247737	7.560575842	7.854439175	7.688376418	7.625149374	7.509487589	7.272131497	6.659329488	7.317137791	7.300020532	7.349868072	7.212801455	7.325390806	7.277962961	6.843273815	7.010558568	6.319073237	6.721959562	6.367545917
Slovenia																																	6.250344854	6.609542582	6.705668873	7.238644496	7.519770415	7.985964946	7.666612166	7.703668853	7.23840366	7.611741112	7.731011817	7.772287175	7.884828934	7.931674693	8.094608116	8.049468764	8.532016271	7.547335376	7.530604813	7.504259702
Sweden	6.576406584	6.49624827	6.787859772	7.281603319	7.887921639	8.097993717	9.29736416	8.770023403	9.818341076	10.851792	11.48593183	10.44540223	10.43805819	10.73782262	9.790404726	9.865727011	10.74016326	10.39855991	9.610611026	10.24005514	8.634769908	8.344564986	7.482205547	6.999367874	6.877325362	7.471990516	7.412135421	7.111037004	6.808940899	6.53871228	6.069368319	5.979200975	5.886699422	5.936305085	6.251746293	6.248524772	6.324031405	5.89509852	5.985459792	5.769666514	5.562430083	5.747026066	6.434228598	6.115194532	6.062241404	5.710313512	5.459003216	5.253521937	5.326109585	4.704368708	5.606000495	5.518421481
Swaziland	0.094501379	0.010256711			0.028755146	0.205980202	0.50258538	0.552530147	0.659991569	0.701763164	0.822484995	0.871349874	0.807406576	0.761044763	0.621406471	0.652415394	0.625763224	0.619904205	0.775318909	0.764304202	0.771842625	0.702338914	0.682544151	0.412087545	0.49054837	0.623734925	0.623817689	0.568625662	0.544547326	0.523362681	0.49305459	0.367837403	0.290792304	0.142527078	0.512637375	0.471968845	0.346398092	1.194699829	1.179920365	1.182507101	1.116942038	1.064515499	1.040264463	0.957239724	0.941222626	0.922856455	0.908384338	0.937064096	0.950321127	0.890557455	0.869767204	0.864988313
Sint Maarten (Dutch part)																																																				
Seychelles				0.162342837	0.158326497	0.1544	0.150598575	0.146941556	0.143427074	0.140055381	0.547313433	0.601860126	0.784832703	0.832186998	0.940803202	0.98442953	1.328973379	1.366023129	1.228044716	1.902868195	1.480465839	1.520221717	1.282167832	1.491840825	1.479910914	2.230667656	2.431088587	2.950681765	2.87616198	3.382256298	1.623957143	2.021242315	2.3028455	2.219031508	2.529820764	2.483493573	2.54329534	5.264385209	5.487989245	6.293321726	6.87017293	7.812504618	6.440250896	6.643115942	8.934145455	8.315995175	8.669030733	7.546775958	7.970272322	8.485119934	7.679581152	6.835706362
Syrian Arab Republic	0.701817876	0.646399567	0.654416563	0.714139971	0.835932809	0.681321623	0.881376155	0.79920877	0.999881608	1.174380361	1.043969071	1.346362817	1.137351483	1.117254659	1.322022489	1.478629032	1.758822695	1.813064375	1.82005109	2.60617582	2.322747728	2.871222687	2.547270265	2.807081998	3.208518556	2.779664478	2.844900849	3.184792891	3.149560234	2.859290244	3.007746352	3.369871672	3.369943563	3.474817624	3.481289575	3.069828541	3.00278647	2.703790044	3.229658913	3.279365006	3.121447409	2.92228095	2.298465641	3.137147741	2.892196561	2.792388308	2.861435589	3.421673064	3.360814123	3.012318451	2.971741072	2.736990943
Turks and Caicos Islands																																				0.717425329	0.688983529	0.665638047	0.857076078	0.821000784	0.777071413	0.726642227	4.554231831	4.385614215	4.102937063	4.575085066	5.173757326	5.762099309	6.094874665	5.940523027	6.152486045	6.010149084
Chad	0.018319148	0.016769326	0.027011966	0.028785393	0.030484962	0.032118858	0.025000571	0.034149083	0.035614369	0.045198329	0.034206048	0.040335817	0.031708993	0.041278891	0.037581949	0.044841371	0.043936478	0.046540236	0.044818627	0.045615147	0.046316972	0.045330868	0.043543007	0.042515458	0.043662797	0.03528281	0.035661969	0.036607124	0.011817325	0.017797043	0.024618909	0.011326709	0.013859148	0.015100597	0.015159372	0.014664577	0.014684167	0.015168779	0.014648802	0.015046042	0.021096635	0.019893465	0.018738068	0.040772689	0.038896151	0.039700606	0.039049501	0.042863011	0.045756274	0.042689415	0.043462549	0.043830424
Togo	0.04176239	0.057385536	0.054569873	0.065170616	0.079426162	0.077261809	0.101285266	0.106722646	0.099883286	0.118935048	0.130003437	0.144286786	0.177837447	0.17512357	0.160272135	0.129310094	0.13094	0.183454394	0.138056828	0.523094998	0.264158322	0.222987613	0.251582424	0.180540237	0.193838595	0.169090331	0.210418297	0.220709013	0.221280747	0.226928849	0.204317098	0.216990176	0.209839683	0.21203813	0.19910809	0.222538831	0.241242257	0.218890638	0.252140513	0.323627088	0.278331027	0.232198805	0.239597746	0.276938269	0.257366421	0.239943071	0.213027516	0.239676702	0.285947797	0.270613774	0.269107041	0.319443622
Thailand	0.135585899	0.146943964	0.173129693	0.185876631	0.242239551	0.234151126	0.289095946	0.360202673	0.49148481	0.406445895	0.416856903	0.506996471	0.559033986	0.60886946	0.58765087	0.576534275	0.66330279	0.724054056	0.772013732	0.791514277	0.846998833	0.787158397	0.769491254	0.845959176	0.89957509	0.935255919	0.93773426	1.054934555	1.219717469	1.413508129	1.693683193	1.838947637	1.994194341	2.244867961	2.477231531	2.827680548	3.122393535	3.189315169	2.792862527	2.949802786	3.004394232	3.187444917	3.367423073	3.582350264	3.858213428	3.889368866	3.992198458	3.994687144	3.984059667	4.198511915	4.470426149	4.534491734
Tajikistan																																	1.307270034	0.920537096	0.412830894	0.423481371	0.482284027	0.362575167	0.415352474	0.413386431	0.36159312	0.364344122	0.293633921	0.317704421	0.38448718	0.358851867	0.382552666	0.463345439	0.409462437	0.382774553	0.373872943	0.35894763
Turkmenistan																																	7.464408949	7.125628865	8.350223855	8.266491006	7.349139933	6.955136208	6.026994787	7.812127944	7.856311088	8.618545082	8.727930825	9.054611238	9.206388246	9.584880616	9.722724787	11.53562168	11.55757176	10.11066086	11.35811103	12.18366658
Timor-Leste																																											0.180309934	0.173598686	0.18284831	0.179754718	0.1803952	0.180962382	0.185016931	0.174891045	0.171932157	0.16364808
Tonga	0.178587662	0.172591779	0.166040299	0.159434783	0.153309085	0.147936474	0.143266438	0.185558142	0.180872053	0.132735675	0.304243214	0.214394294	0.254803182	0.295096856	0.251138582	0.373561072	0.328665218	0.324887038	0.401379159	0.43702532	0.433698539	0.510112143	0.469711687	0.508355105	0.508013811	0.507391994	0.506346458	0.582686257	0.735878749	0.733840304	0.809305112	1.000398724	0.73016422	0.882856006	0.958161751	0.994295487	0.800704972	1.025723639	0.907888629	1.129489312	0.973891193	0.894081313	1.037078935	1.178081642	1.09761938	1.127099486	1.264395559	1.112636906	1.17696662	1.276514272	1.128882988	0.983561959
Trinidad and Tobago	3.042576086	5.318140742	8.22557013	1.466683323	4.201774216	5.694904424	4.408841377	5.009898285	4.338359103	4.164175142	9.512532823	8.47383423	8.509402916	9.565009556	10.08096569	9.512932939	15.52742491	15.55665122	14.54124763	15.642726	15.60651262	15.65496453	16.44343259	14.31796662	15.1731235	17.72533915	14.68282839	14.65888192	13.16892745	13.3007593	13.87987518	17.11397456	16.95877044	13.51687065	15.87849632	16.70748151	17.30974717	15.25350903	15.30065962	18.03954519	18.84428146	19.76183193	21.30455143	21.72980767	23.87676506	22.75523562	35.63049125	36.8167629	35.45529782	36.56944789	38.33784104	37.14005424
Tunisia	0.409210934	0.413219709	0.412987372	0.438885211	0.608626004	0.532229806	0.60995309	0.638870928	0.729217813	0.766750589	0.730252974	0.808997391	0.894875928	0.896214474	0.982544075	0.988802531	1.018550977	1.147475938	1.238388743	1.41118106	1.487133929	1.500322874	1.415754792	1.63723944	1.639659356	1.644512167	1.610172285	1.528880767	1.586248073	1.662861143	1.626999657	1.862110553	1.769596697	1.92500175	1.814362999	1.756639352	1.84372724	1.83889212	1.928717924	1.938613247	2.085612248	2.157125878	2.139888911	2.159251001	2.245079437	2.259653006	2.270173481	2.357974494	2.403507634	2.374157343	2.535619365	2.402455639
Turkey	0.610472837	0.615079033	0.748240893	0.765934318	0.869389659	0.88350566	0.994606735	1.033139072	1.093926523	1.142442561	1.226269354	1.340519914	1.476537446	1.591944715	1.597384621	1.676582979	1.838406196	1.988590819	1.841493162	1.761191592	1.72560127	1.777485936	1.891140647	1.923452098	1.990035479	2.170012253	2.328924743	2.538793912	2.423140289	2.625318852	2.701354922	2.70663221	2.743328079	2.806276561	2.722651321	2.938621811	3.165692135	3.287324985	3.270268939	3.158668771	3.417943997	3.031232765	3.158284495	3.307954341	3.365828062	3.498208379	3.807813745	4.094888791	4.055396583	3.898959122	4.121154855	4.383104516
Tuvalu																																																				
Tanzania	0.082261435	0.067872188	0.071734466	0.072967619	0.091197378	0.099493979	0.113919012	0.141879278	0.129330813	0.136262225	0.129910219	0.175442591	0.149394933	0.212654571	0.149028875	0.142960145	0.169193803	0.118297183	0.125532492	0.114397667	0.100874969	0.110126729	0.10893351	0.108071159	0.111855376	0.107951269	0.102110783	0.103036754	0.095681462	0.089506896	0.093193873	0.092554962	0.086809282	0.093752155	0.084253005	0.118827004	0.112632755	0.09140236	0.079071362	0.076581937	0.077996969	0.089628512	0.10012397	0.103247503	0.115030752	0.140895494	0.149737237	0.144041145	0.147981815	0.139972868	0.150058649	0.1549349
Uganda	0.062123143	0.058093129	0.059258262	0.057791138	0.063434872	0.078241525	0.088438728	0.094446073	0.110759703	0.128466241	0.152953031	0.148258939	0.138407546	0.115126231	0.113488165	0.10465462	0.088878839	0.070330243	0.059265519	0.055406955	0.049973645	0.040848435	0.041025446	0.044877747	0.041166715	0.042356587	0.046522803	0.049148349	0.053329051	0.04779554	0.046195119	0.04610929	0.045216691	0.043405139	0.03853902	0.048682634	0.052979573	0.052942695	0.060413993	0.061152878	0.064518456	0.066062194	0.065802909	0.065178032	0.068296243	0.081467347	0.091545632	0.104292991	0.101918826	0.105319919	0.108297319	0.110886576
Ukraine																																	12.30446257	10.46607724	8.609437684	8.657036837	8.075959979	6.743789914	6.553863668	6.694721194	6.523008856	6.606930345	6.611440672	7.36744656	7.231049259	7.087746223	6.977980583	6.910708277	6.724046202	5.64701422	6.638152001	6.262351962
Upper middle income	1.28825643	1.057435025	0.957318283	0.955719358	0.982914117	1.036033057	1.106905027	1.041447101	1.116887911	1.234766319	1.418120139	1.532922809	1.586934353	1.662988209	1.67697521	1.803392554	1.892036563	1.984295558	2.133242988	2.163975996	2.118048184	2.07670334	2.181995739	2.225839438	2.311029562	2.418297874	2.475484145	2.571227425	2.661434599	2.709504282	2.629694902	2.684077601	2.718273342	2.796575625	2.880688327	3.016486505	3.078128596	3.053083436	2.970038872	2.956278528	2.99445236	3.04699865	3.124240679	3.543526459	3.951929037	4.192118806	4.503714859	4.689535501	4.838153026	5.074765065	5.359186932	5.710563536
Uruguay	1.701583242	1.602722878	1.540657486	1.639285075	1.71010101	2.04951949	1.985092957	1.77610139	1.760305265	2.002058644	2.043748325	2.061026822	2.153590174	2.046546099	2.012645583	2.109368618	2.075195781	1.977821272	1.996725279	2.167768811	2.002165462	1.831603428	1.649620669	1.283805976	1.153041387	1.094533463	1.048913043	1.16744307	1.566402658	1.580058498	1.284044917	1.454132887	1.63889411	1.405345112	1.270207996	1.423677138	1.675419538	1.698404531	1.727607989	2.032224767	1.597639979	1.529797226	1.388443312	1.382717957	1.687830315	1.736682435	1.995853849	1.796305712	2.471053756	2.401221496	1.912604677	2.296200685
United States	15.99977916	15.68125552	16.0139375	16.48276215	16.96811858	17.45172525	18.12107301	18.59831788	19.08938916	19.85794566	21.11125227	20.98020348	21.74864198	22.51058213	21.50293038	20.40222407	21.15761537	21.53248401	21.97300469	21.78043698	20.78648774	19.76676417	18.59049523	18.57154371	18.97675027	18.88231274	18.72072272	19.35033442	20.01041341	20.07576978	19.32336817	19.06223666	19.14555576	19.36346258	19.37655644	19.29565986	19.52789051	19.71427574	19.6151546	19.74781478	20.20761476	19.65619321	19.63919577	19.57623905	19.68358135	19.61027504	19.11613882	19.23746045	18.48923375	17.1923791	17.48479218	17.02021634
Uzbekistan																																	5.394758963	5.467409762	5.022890334	4.47008668	4.488344844	4.3371219	4.926078042	4.866778767	4.91102258	4.935025566	5.067983112	4.833369512	4.652166824	4.313738449	4.436684794	4.391446777	4.434466025	3.912053019	3.693267688	3.914921266
St. Vincent and the Grenadines	0.135902061	0.133923354	0.132214023	0.174272577	0.215513188	0.170613688	0.211086806	0.20897921	0.248287536	0.327710628	0.324308788	0.320822397	0.396582491	0.431337953	0.348972212	0.345169117	0.341508087	0.337975811	0.371778494	0.294570686	0.36485384	0.36171556	0.394679165	0.462892654	0.63625147	0.631775415	0.627451353	0.727222075	0.619582665	0.719147188	0.75039299	0.714277764	0.780927954	0.949850597	1.119135477	1.187038716	1.221451174	1.222322016	1.495028863	1.529630419	1.359444656	1.663900953	1.729237171	1.827509829	2.026657333	2.023191018	2.020237264	2.084879274	2.11625521	2.114511922	2.146876944	2.179923359
"Venezuela, RB"	7.005107008	6.136885636	6.155057283	6.155747986	5.973225921	6.187252142	5.604755039	6.251422723	6.031580882	6.141099295	6.43447257	5.24072034	5.093207272	5.262419689	5.782131634	4.77635344	4.173808379	4.511141516	4.72880213	5.128044144	5.917801432	5.834889416	5.770816133	5.602668429	5.464883133	5.784700234	6.09563626	6.019272051	6.138672495	5.614474108	6.150573466	5.677721061	5.094967704	5.849887561	5.98181813	6.009844168	5.422005984	5.798359685	7.100827456	7.206434613	6.226034565	6.920040571	7.611158613	7.429284937	5.766145054	6.167393804	6.227287358	5.868518021	6.6048923	6.525292813	6.811756484	6.416333581
Virgin Islands (U.S.)																																																				
Vietnam	0.215631379	0.225435418	0.258759876	0.247579243	0.314057753	0.343353851	0.490532216	0.574906353	0.578196936	0.648284658	0.6599553	0.560973425	0.515172617	0.547669351	0.406732342	0.453889548	0.283241771	0.30374236	0.299784878	0.309686917	0.313231453	0.323933299	0.330107045	0.340971777	0.304206164	0.359548889	0.383261116	0.420561846	0.366450753	0.270323355	0.324280765	0.319024157	0.313770455	0.330345655	0.370352788	0.404057351	0.473884388	0.606948117	0.629679947	0.622650871	0.691020496	0.777658384	0.89022065	0.978870449	1.111901201	1.191177164	1.233275634	1.352790931	1.497496085	1.636370776	1.76169543	1.971889173
Vanuatu			0.594888358	0.471727509	0.864246995	0.641713893	1.007813113	1.074161339	0.772775168	0.53054581	0.47239659	0.66655306	0.686371444	0.586651166	0.644044507	0.550716367	0.427123777	0.483303993	0.536165002	0.553735599	0.539106145	0.43294709	0.422768111	0.442703303	0.432789904	0.930653398	0.441010222	0.350189893	0.473606039	0.43638871	0.475152251	0.437766532	0.42518133	0.413017633	0.401963352	0.39234171	0.49091978	0.502891362	0.473628941	0.465083321	0.435939003	0.46494231	0.434843806	0.405472374	0.269442158	0.262710448	0.222102639	0.433459419	0.406838707	0.508462532	0.496591183	0.591265773
West Bank and Gaza																																						0.146326756	0.216594011	0.227865446	0.271057676	0.450151178	0.375598342	0.405640436	0.576681705	0.826080986	0.665291777	0.665297084	0.570947494	0.564577775	0.534014834	0.572406877
World	3.096143978	3.067062347	3.138019875	3.242363882	3.358696005	3.437595234	3.536561596	3.575455139	3.681967095	3.822169379	4.01343552	4.073040325	4.156808204	4.297291649	4.222232093	4.118757145	4.283190841	4.349598778	4.325729093	4.487468001	4.36320637	4.156224476	4.050539572	3.963870449	4.036579868	4.086335637	4.13736971	4.165903678	4.240869316	4.258174121	4.202548925	4.185846407	4.079248655	4.013940588	4.025270741	4.050989748	4.088495117	4.096823773	4.071002624	4.008160402	4.054941867	4.101020927	4.086041853	4.273322075	4.436230967	4.545893361	4.649744099	4.686098978	4.741796757	4.663097032	4.840411679	4.94464893
Samoa	0.135008514	0.163528688	0.158352478	0.184018601	0.208092158	0.230868511	0.196415864	0.19128277	0.213348072	0.208767435	0.204896106	0.252136664	0.24890886	0.246290861	0.219699239	0.387573241	0.312822364	0.526441492	0.690494124	0.61605164	0.636492793	0.656349282	0.722212692	0.717734858	0.713688387	0.71034806	0.707866568	0.706006931	0.704213748	0.746976871	0.765529733	0.759893462	0.775179986	0.767586091	0.716949273	0.77582012	0.770755973	0.766660278	0.763167783	0.801954442	0.798023068	0.81457791	0.809849823	0.846181554	0.902424019	0.937497221	0.972077406	1.026223949	1.039489751	1.072106118	1.103870902	1.252110076
"Yemen, Rep."	0.703402679	0.507631392	0.728003843	0.537605942	0.658012128	0.69957378	0.605767325	0.524196689	1.961621492	0.773757902	0.408024614	0.315003479	0.234850129	0.42108152	0.339239426	0.319527629	0.36697051	0.412525037	0.414905394	0.415100694	0.411772939	0.50559924	0.683796979	0.699888867	0.762880089	0.885775797	0.814398284	0.823654049	0.876347103	0.874798196	0.80231248	0.804210165	1.085841506	0.676186135	0.776848856	0.736947967	0.943222585	0.946478335	0.724905295	0.802931355	0.822617805	0.887790298	0.837104492	0.893184798	0.947308139	0.977538317	0.985853021	0.981421729	0.989904581	1.026251462	1.090060254	0.919967617
South Africa	5.629717694	5.694382974	5.729711711	5.799844192	6.170936478	6.467358764	6.332753076	6.465647794	6.527671679	6.629522043	6.780637796	7.457992265	7.425562594	7.335733678	7.306156383	7.489559811	7.642650886	7.748345425	7.66825744	8.125555139	8.2845264	9.108884713	9.690416511	9.831466985	10.35715394	10.35567205	10.30018019	9.990721548	10.171078	9.889897867	9.085096676	9.256613761	8.389655166	8.568774885	8.817875287	9.035236784	8.965942985	9.073136451	8.883571625	8.644088289	8.377511523	8.077163732	7.633688389	8.255693196	9.090418179	8.275123919	8.80247507	9.063325529	9.506481163	9.545494788	8.957153524	9.257216472
"Congo, Dem. Rep."	0.152228066	0.150781684	0.135558726	0.139445632	0.116926456	0.142290044	0.134675336	0.124706248	0.178181223	0.18769493	0.135611859	0.14408987	0.143061814	0.147250717	0.151241408	0.141381631	0.144925428	0.143850528	0.141840587	0.146357065	0.132865308	0.139635098	0.110772304	0.141533631	0.135797698	0.121435726	0.109549311	0.121495264	0.122948634	0.130114584	0.116420436	0.10341751	0.095790409	0.086743327	0.060751184	0.070325946	0.074817783	0.065672679	0.055509548	0.048043506	0.034266988	0.033667364	0.034963955	0.035413647	0.039360521	0.044326022	0.045578872	0.047312274	0.048411373	0.045604097	0.049328064	0.050302688
Zambia					0.950433513	1.100196731	0.953157627	1.26362796	1.167432488	1.056391398	0.900677549	0.87547362	0.906907923	0.988535481	0.87352899	0.819056206	0.780217302	0.700659112	0.628361546	0.629351818	0.595551528	0.548430785	0.554157607	0.497736878	0.415078629	0.392447257	0.398977921	0.36182639	0.408340751	0.328690922	0.300361826	0.289013621	0.286451408	0.284384427	0.268369765	0.234598548	0.196811398	0.244873738	0.230594179	0.175359069	0.172173937	0.17556378	0.176766866	0.183895492	0.181385486	0.1890804	0.179773645	0.150264753	0.164691753	0.184057876	0.192078658	0.212449645
Zimbabwe					1.045373579	1.17917647	1.323655742	1.122960523	1.30982745	1.340452088	1.567855243	1.623319002	1.475797694	1.608974059	1.517711287	1.34846678	1.705218549	1.413140986	1.367650265	1.343997341	1.322097169	1.246069019	1.118757978	1.276226816	1.163522557	1.158117465	1.427115971	1.598217302	1.631920802	1.589218658	1.478723379	1.470133985	1.53372387	1.439890083	1.537501153	1.295032601	1.262399997	1.194677665	1.165774906	1.279625157	1.110956009	0.99675928	0.940194845	0.831911009	0.766580809	0.825217888	0.78072138	0.731866885	0.569255428	0.600521157	0.646072745	0.691697897
